"424","318","14798"
"425","30","14340"
"426","32","14739"
"427","4720","14748"
"428","87","14767"
"429","3073","14768"
"430","412","14810"
"431","33","13941"
"432","40","14829"
"433","389","14532"
"434","652","14895"
"435","122","14604"
"436","3181","14166"
"437","252","14821"
"438","1875","14833"
"439","298","14606"
"440","4683","14601"
"441","587","14627"
"442","212","14905"
"443","6","14657"
"444","14","14663"
"445","15","14794"
"446","4","14797"
"447","67738","14884"
"449","89053","14886"
"450","14603","14891"
"451","67","14843"
"452","19","14726"
"453","2","14630"
"454","290","14628"
"456","5","14728"
"457","58","14887"
"458","163","14888"
"459","61","14889"
"460","183","14890"
"461","19","14880"
"462","20","14882"
"463","49","14883"
