"871","118","27087"
"872","144","23534"
"873","144","23776"
"874","204","1642"
"875","205","70705"
"876","206","349"
"877","207","444"
"878","208","72248"
"879","166","2548"
"880","159","2278"
"881","70","46344"
"882","122","3463"
"883","213","309"
"884","214","67083"
"885","215","429"
"886","216","381"
"887","219","7115"
"888","220","1269"
"889","221","52722"
"890","222","528"
"891","223","523"
"892","224","493"
"893","225","401"
"894","226","681"
"895","181","2595"
"896","184","1964"
"897","185","1475"
"898","186","1407"
"899","187","2570"
"900","188","2890"
"901","189","1403"
"902","191","1829"
"903","193","2573"
"904","194","1231"
"905","195","1672"
"906","196","2513"
"907","156","34530"
"908","190","1064"
"909","49","7822"
"910","50","8346"
"911","53","2809"
"912","56","5858"
"913","57","3340"
"914","58","5986"
"915","59","5486"
"916","60","608"
"917","62","6440"
"918","63","1195"
"919","64","5556"
"920","93","3967"
"921","92","2391"
"922","91","3804"
"923","90","2523"
"924","135","277"
"925","136","244"
"926","178","1261"
"927","197","561"
"928","131","180"
"929","138","437"
"930","168","1006"
"931","157","579142"
"932","4","9072"
"933","6","23135"
"934","7","6768"
"935","9","8285"
"936","10","10171"
"937","11","15808"
"938","8","6696"
"939","13","4993"
"940","14","6067"
"941","15","21513"
"942","75","4305"
"943","78","3347"
"944","79","13222"
"945","98","9759"
"946","202","34"
"947","76","3505"
"948","103","54938"
"949","99","42666"
"950","100","29719"
"951","101","10350"
"952","102","28372"
"953","104","155883"
"954","134","9168"
"955","160","14517"
"956","114","3729"
"957","106","13038"
"958","105","4452"
"959","73","797"
"960","158","5"
"961","145","3557"
"962","143","1911"
"963","141","2569"
"964","162","2959"
"965","142","4717"
"966","167","1851"
"967","169","2483"
"968","83","777"
"969","85","1252"
"970","200","2749"
"971","115","4308"
"972","171","239"
"973","16","52969"
"974","17","78422"
"975","18","46932"
"976","19","23433"
"977","20","37304"
"978","21","28172"
"979","96","367"
"980","23","15916"
"981","24","21528"
"982","25","13694"
"983","26","12734"
"984","28","18231"
"985","27","16406"
"986","30","22472"
"987","203","4856"
"988","124","4750"
"989","123","9364"
"990","37","19507"
"991","113","114472"
"992","38","17724"
"993","39","38009"
"994","48","14969"
"995","41","22342"
"996","43","317"
"997","44","13012"
"998","46","17070"
"999","151","21339"
"1000","47","5824"
"1001","177","49375"
"1002","87","160"
"1003","88","1733"
"1004","111","7274"
"1005","133","924"
"1006","108","10531"
"1007","97","21354"
"1008","109","1800"
"1009","147","13077"
"1010","66","3238"
"1011","172","15260"
"1012","164","6038"
"1013","173","387"
"1014","201","3167"
"1015","139","18580"
"1016","140","2849"
"1017","199","34925"
"1018","77","597"
"1019","119","6472"
"1020","125","6704"
"1021","12","8523"
"1022","52","5812"
"1023","61","5247"
"1024","118","27567"
"1025","165","1252"
"1026","210","25"
"1027","130","8944"
"1028","211","133"
"1029","209","39"
"1030","227","30"
"1031","228","140"
"1032","160","16789"
"1033","77","626"
"1034","111","7378"
"1035","169","3088"
"1036","123","9425"
"1037","119","6533"
"1038","73","875"
"1039","70","47534"
"1040","118","27846"
"1041","144","23955"
"1042","145","3606"
"1043","143","1929"
"1044","141","2710"
"1045","162","2977"
"1046","83","821"
"1047","85","1308"
"1048","200","3363"
"1049","115","4634"
"1050","122","3540"
"1051","49","9038"
"1052","51","3290"
"1053","52","6455"
"1054","50","9664"
"1055","53","3167"
"1056","55","5135"
"1057","56","6717"
"1058","57","3686"
"1059","58","6819"
"1060","59","6276"
"1061","60","679"
"1062","61","5970"
"1063","62","7093"
"1064","63","1551"
"1065","64","6365"
"1066","93","4554"
"1067","92","2775"
"1068","91","4350"
"1069","178","1635"
"1070","136","300"
"1071","135","314"
"1072","197","675"
"1073","204","1897"
"1074","205","70847"
"1075","206","824"
"1076","207","833"
"1077","208","72884"
"1078","213","715"
"1079","214","68013"
"1080","215","733"
"1081","216","671"
"1082","219","7518"
"1083","220","1832"
"1084","221","53575"
"1085","222","593"
"1086","223","977"
"1087","224","923"
"1088","225","428"
"1089","226","1469"
"1090","105","4635"
"1091","101","10617"
"1092","100","29837"
"1093","99","43462"
"1094","102","28664"
"1095","103","55127"
"1096","104","159528"
"1097","106","13310"
"1098","114","4109"
"1099","134","9243"
"1100","131","211"
"1101","138","469"
"1102","168","1366"
"1103","5","16848"
"1104","6","23205"
"1105","7","6824"
"1106","9","8373"
"1107","10","10238"
"1108","11","15940"
"1109","12","8553"
"1110","13","5041"
"1111","15","21761"
"1112","166","3049"
"1113","75","4815"
"1114","76","3655"
"1115","202","78"
"1116","78","3742"
"1117","210","101"
"1118","211","175"
"1119","227","60"
"1120","209","79"
"1121","79","13305"
"1122","98","9814"
"1123","16","53227"
"1124","17","78792"
"1125","18","47133"
"1126","19","23613"
"1127","20","37457"
"1128","21","28267"
"1129","23","15960"
"1130","24","21632"
"1131","25","13764"
"1132","28","18306"
"1133","27","16447"
"1134","30","22612"
"1135","36","18268"
"1136","203","5076"
"1137","37","19630"
"1138","113","116100"
"1139","39","38115"
"1140","48","15769"
"1141","41","22424"
"1142","43","357"
"1143","44","13120"
"1144","46","17225"
"1145","151","21373"
"1146","177","49414"
"1147","124","4782"
"1148","38","17906"
"1149","88","1780"
"1150","108","10596"
"1151","97","21512"
"1152","109","1933"
"1153","228","218"
"1154","147","13503"
"1155","179","131"
"1156","139","20002"
"1157","125","6984"
"1158","130","9047"
"1159","172","15344"
"1160","173","518"
"1161","201","3432"
"1162","140","3008"
"1163","199","35026"
"1164","181","3583"
"1165","184","2833"
"1166","185","2072"
"1167","186","2005"
"1168","187","3579"
"1169","188","4051"
"1170","189","2003"
"1171","190","1466"
"1172","191","2614"
"1173","193","3631"
"1174","194","1633"
"1175","195","2351"
"1176","196","3836"
"1177","57","3931"
"1178","157","581371"
"1179","47","5865"
"1180","165","1308"
"1181","139","4793"
"1182","166","3302"
"1183","181","4473"
"1184","70","48592"
"1185","160","20014"
"1186","104","162975"
"1187","100","29978"
"1188","204","2091"
"1189","223","1197"
"1190","224","1032"
"1191","206","1087"
"1192","222","638"
"1193","208","73114"
"1194","213","921"
"1195","214","68507"
"1196","215","875"
"1197","216","793"
"1198","219","7657"
"1199","220","2112"
"1200","221","54375"
"1201","207","1000"
"1202","226","1995"
"1203","77","664"
"1204","111","7475"
"1205","169","3767"
"1206","37","19821"
"1207","113","117572"
"1208","38","18111"
"1209","39","38395"
"1210","40","39049"
"1211","48","16667"
"1212","41","22527"
"1213","43","408"
"1214","44","13247"
"1215","46","17421"
"1216","151","21425"
"1217","47","5910"
"1218","177","49510"
"1219","16","53728"
"1220","17","79138"
"1221","18","47332"
"1222","19","23789"
"1223","20","37670"
"1224","21","28459"
"1225","96","381"
"1226","23","16098"
"1227","24","21811"
"1228","25","13866"
"1229","26","12990"
"1230","28","18398"
"1231","27","16492"
"1232","30","22777"
"1233","95","310"
"1234","35","11032"
"1235","36","18365"
"1236","5","16933"
"1237","6","23294"
"1238","7","6894"
"1239","9","8481"
"1240","10","10354"
"1241","11","16030"
"1242","8","6720"
"1243","12","8606"
"1244","13","5099"
"1245","14","6091"
"1246","49","10102"
"1247","52","7223"
"1248","50","10652"
"1249","53","3479"
"1250","55","5408"
"1251","56","7417"
"1252","57","4138"
"1253","58","7522"
"1254","59","6831"
"1255","60","790"
"1256","61","6765"
"1257","62","7512"
"1258","63","1881"
"1259","64","7020"
"1260","93","4986"
"1261","92","3035"
"1262","91","4901"
"1263","136","382"
"1264","137","31"
"1265","178","1939"
"1266","229","151"
"1267","106","13720"
"1268","105","4749"
"1269","103","55473"
"1270","102","29250"
"1271","101","10978"
"1272","134","9409"
"1273","114","4710"
"1274","121","2875"
"1275","119","6654"
"1276","73","994"
"1277","118","28078"
"1278","132","236"
"1279","233","447"
"1280","144","24107"
"1281","145","3727"
"1282","143","2028"
"1283","141","2990"
"1284","142","4736"
"1285","167","1894"
"1286","161","60"
"1287","83","882"
"1288","85","1451"
"1289","237","30150"
"1290","115","5042"
"1291","122","3790"
"1292","234","1074"
"1293","131","316"
"1294","138","515"
"1295","168","1803"
"1296","75","5266"
"1297","76","3842"
"1298","202","120"
"1299","78","4105"
"1300","210","390"
"1301","211","372"
"1302","227","130"
"1303","209","224"
"1304","162","3019"
"1305","231","11827"
"1306","79","13437"
"1307","98","9894"
"1308","124","4819"
"1309","123","9480"
"1310","87","196"
"1311","88","1895"
"1312","133","1027"
"1313","120","72"
"1314","108","10739"
"1315","97","21735"
"1316","109","2173"
"1317","228","283"
"1318","69","73"
"1319","67","885"
"1320","147","13713"
"1321","66","3291"
"1322","125","7261"
"1323","139","22122"
"1324","172","15465"
"1325","164","6054"
"1326","130","9151"
"1327","201","3694"
"1328","173","875"
"1329","157","583144"
"1330","140","3153"
"1331","199","35184"
"1332","235","828"
"1333","184","3810"
"1334","185","2638"
"1335","186","2597"
"1336","187","4664"
"1337","188","5222"
"1338","189","2669"
"1339","190","1926"
"1340","191","3475"
"1341","193","4692"
"1342","194","2110"
"1343","195","3164"
"1344","196","5181"
"1345","15","22211"
"1346","135","396"
"1347","203","5474"
"1348","29","15759"
"1349","165","1451"
"1350","232","7670"
"1351","112","8145"
"1352","84","1014"
"1353","200","3686"
"1354","158","673"
"1355","181","5186"
"1356","226","2377"
"1357","219","7723"
"1358","224","1032"
"1359","223","1303"
"1360","222","647"
"1361","220","2200"
"1362","216","841"
"1363","215","912"
"1364","214","68706"
"1365","213","921"
"1366","208","73178"
"1367","207","1063"
"1368","206","1224"
"1369","205","70855"
"1370","204","2170"
"1371","221","55074"
"1372","161","103"
"1373","184","4503"
"1374","185","2952"
"1375","188","6091"
"1376","187","5354"
"1377","189","3046"
"1378","190","2285"
"1379","191","4117"
"1380","193","5407"
"1381","194","2585"
"1382","195","3748"
"1383","186","3065"
"1384","196","6137"
"1385","122","4114"
"1386","76","4309"
"1387","132","272"
"1388","118","28357"
"1389","233","672"
"1390","70","49640"
"1391","121","2972"
"1392","119","6832"
"1393","158","1021"
"1394","237","30189"
"1395","85","1627"
"1396","83","968"
"1397","200","3980"
"1398","115","5227"
"1399","234","1180"
"1400","87","208"
"1401","88","2098"
"1402","108","10875"
"1403","133","1222"
"1404","120","92"
"1405","97","21983"
"1406","109","2498"
"1407","69","98"
"1408","147","13812"
"1409","172","15704"
"1410","173","1048"
"1411","201","4036"
"1412","238","3303"
"1413","199","35350"
"1414","2","8458"
"1415","106","14240"
"1416","105","5033"
"1417","100","30253"
"1418","104","166872"
"1419","103","55970"
"1420","102","29970"
"1421","101","11482"
"1422","160","24454"
"1423","134","9720"
"1424","114","5834"
"1425","73","1050"
"1426","144","24447"
"1427","145","3865"
"1428","143","2116"
"1429","141","3361"
"1430","142","4781"
"1431","49","10698"
"1432","52","7727"
"1433","50","11253"
"1434","53","3674"
"1435","55","5542"
"1436","56","7874"
"1437","58","7964"
"1438","59","7172"
"1439","60","874"
"1440","61","7027"
"1441","62","7768"
"1442","63","2073"
"1443","64","7427"
"1444","93","5122"
"1445","92","3167"
"1446","91","5285"
"1447","178","2123"
"1448","136","474"
"1449","229","182"
"1450","131","540"
"1451","138","549"
"1452","168","2200"
"1453","4","9151"
"1454","5","16967"
"1455","6","23431"
"1456","7","6937"
"1457","9","8562"
"1458","10","10532"
"1459","11","16225"
"1460","8","6756"
"1461","12","8655"
"1462","13","5215"
"1463","14","6128"
"1464","15","22755"
"1465","165","1627"
"1466","75","5650"
"1467","202","163"
"1468","78","4479"
"1469","211","600"
"1470","227","281"
"1471","209","492"
"1472","231","11941"
"1473","79","13575"
"1474","98","10063"
"1475","16","54776"
"1476","17","79599"
"1477","18","47533"
"1478","20","38245"
"1479","203","5805"
"1480","21","28928"
"1481","23","16275"
"1482","24","22014"
"1483","25","13978"
"1484","26","13280"
"1485","28","18563"
"1486","27","16562"
"1487","29","16051"
"1488","30","22941"
"1489","95","462"
"1490","36","18467"
"1491","124","4844"
"1492","123","9550"
"1493","37","20220"
"1494","113","119094"
"1495","38","18327"
"1496","39","38895"
"1497","40","39605"
"1498","48","18360"
"1499","41","22765"
"1500","43","441"
"1501","44","13356"
"1502","112","8483"
"1503","46","17565"
"1504","151","21470"
"1505","47","5975"
"1506","177","49817"
"1507","228","342"
"1508","66","3421"
"1509","139","25400"
"1510","125","7532"
"1511","128","657"
"1512","130","9342"
"1513","164","6367"
"1514","140","3283"
"1515","170","706"
"1516","77","710"
"1517","111","7592"
"1518","169","4554"
"1519","210","948"
"1520","157","585458"
"1521","19","24000"
"1522","96","551"
"1523","35","11353"
"1524","167","1983"
"1525","160","28895"
"1526","206","1297"
"1527","204","2192"
"1528","208","73186"
"1529","214","68840"
"1530","215","941"
"1531","216","846"
"1532","219","7826"
"1533","220","2246"
"1534","221","55668"
"1535","222","655"
"1536","223","1347"
